wavelength 	 current	 H/D spectrum, scan rate = 30.00 nm/min; order = 1380.085	  2.8290e-09
380.391	  2.9120e-09
380.718	  2.9222e-09
381.018	  2.9320e-09
381.325	  2.7555e-09
381.626	  2.8167e-09
381.933	  2.7981e-09
382.216	  2.7651e-09
382.517	  2.8037e-09
382.815	  2.8390e-09
383.124	  2.8026e-09
383.424	  2.8388e-09
383.714	  2.8806e-09
384.006	  2.7867e-09
384.304	  2.8174e-09
384.605	  2.7806e-09
384.905	  2.8631e-09
385.204	  2.8735e-09
385.504	  2.9681e-09
385.802	  2.9383e-09
386.103	  1.9102e-09
386.403	  1.9995e-09
386.703	  2.0229e-09
387.001	  2.3142e-09
387.293	  2.5043e-09
387.591	  2.2251e-09
387.891	  2.6967e-09
388.192	  2.5445e-09
388.481	  2.6728e-09
388.781	  2.6619e-09
389.073	  2.6216e-09
389.371	  2.6801e-09
389.671	  2.7919e-09
389.969	  2.7085e-09
390.261	  2.5154e-09
390.561	  2.4907e-09
390.859	  2.5339e-09
391.159	  2.5723e-09
391.449	  2.5439e-09
391.749	  2.5364e-09
392.049	  2.4959e-09
392.347	  2.5293e-09
392.638	  2.5573e-09
392.930	  2.5950e-09
393.228	  2.6057e-09
393.528	  2.6109e-09
393.825	  2.6255e-09
394.125	  2.6241e-09
394.425	  2.6241e-09
394.723	  2.5982e-09
395.015	  2.6384e-09
395.312	  2.6225e-09
395.612	  2.7489e-09
395.912	  2.6687e-09
396.210	  2.5987e-09
396.510	  2.5802e-09
396.801	  2.6271e-09
397.099	  2.6535e-09
397.398	  2.6716e-09
397.696	  2.8849e-09
397.996	  3.0357e-09
398.295	  2.6405e-09
398.593	  2.6864e-09
398.893	  2.6275e-09
399.193	  2.6739e-09
399.490	  2.7010e-09
399.790	  2.8067e-09
400.087	  2.7628e-09
400.387	  2.7117e-09
400.687	  2.6819e-09
400.984	  2.6630e-09
401.284	  2.6539e-09
401.583	  2.6821e-09
401.881	  2.6316e-09
402.180	  2.6339e-09
402.478	  2.6271e-09
402.777	  2.6464e-09
403.077	  2.7094e-09
403.374	  2.7094e-09
403.674	  2.7176e-09
403.973	  2.6789e-09
404.271	  2.6434e-09
404.570	  2.6225e-09
404.867	  2.6587e-09
405.158	  2.6573e-09
405.458	  2.6982e-09
405.755	  2.7269e-09
406.054	  2.6912e-09
406.354	  2.7376e-09
406.642	  2.7828e-09
406.942	  2.8158e-09
407.241	  2.9252e-09
407.538	  2.9431e-09
407.837	  2.9486e-09
408.135	  2.7751e-09
408.434	  2.6580e-09
408.733	  2.6996e-09
409.030	  2.6785e-09
409.329	  2.6655e-09
409.628	  2.6937e-09
409.925	  2.6616e-09
410.216	  2.6428e-09
410.513	  2.8356e-09
410.821	  3.8906e-09
411.120	  4.1414e-09
411.417	  2.9308e-09
411.716	  2.6089e-09
412.015	  2.6425e-09
412.312	  2.6555e-09
412.611	  2.6307e-09
412.908	  2.6323e-09
413.207	  2.6989e-09
413.506	  2.7721e-09
413.803	  2.7744e-09
414.102	  2.8697e-09
414.392	  2.8879e-09
414.672	  2.8047e-09
414.971	  2.7326e-09
415.268	  2.7744e-09
415.567	  2.8117e-09
415.865	  2.7833e-09
416.162	  2.7696e-09
416.461	  2.7765e-09
416.758	  2.7678e-09
417.057	  2.7765e-09
417.355	  2.7651e-09
417.652	  2.7374e-09
417.951	  2.8319e-09
418.249	  2.8947e-09
418.546	  3.1414e-09
418.870	  3.0332e-09
419.169	  2.8031e-09
419.465	  2.7017e-09
419.764	  2.7144e-09
420.061	  2.7380e-09
420.359	  2.8056e-09
420.658	  2.8197e-09
420.954	  2.7781e-09
421.244	  2.8872e-09
421.541	  2.9363e-09
421.840	  2.9113e-09
422.138	  2.9816e-09
422.434	  2.8597e-09
422.733	  2.8317e-09
423.032	  2.8085e-09
423.328	  2.9015e-09
423.626	  2.8349e-09
423.923	  2.8522e-09
424.221	  2.9902e-09
424.519	  3.1268e-09
424.818	  2.9083e-09
425.114	  2.7978e-09
425.413	  2.7312e-09
425.709	  2.6471e-09
426.007	  2.6903e-09
426.297	  2.6864e-09
426.585	  2.6337e-09
426.875	  2.5952e-09
427.173	  2.6262e-09
427.469	  2.5968e-09
427.776	  2.5386e-09
428.080	  2.6412e-09
428.379	  2.9856e-09
428.677	  2.8554e-09
428.973	  2.6005e-09
429.271	  2.5959e-09
429.561	  2.5696e-09
429.857	  2.6200e-09
430.155	  2.6284e-09
430.451	  2.5807e-09
430.749	  2.5907e-09
431.047	  2.6093e-09
431.343	  2.6444e-09
431.641	  2.6155e-09
431.928	  2.5696e-09
432.226	  2.5800e-09
432.524	  2.5188e-09
432.820	  2.5125e-09
433.110	  2.5027e-09
433.408	  2.5475e-09
433.703	  2.5277e-09
434.001	  2.5559e-09
434.289	  2.8938e-09
434.587	  5.6314e-09
434.884	  1.1610e-08
435.180	  5.7960e-09
435.486	  2.5068e-09
435.776	  2.4643e-09
436.072	  2.4938e-09
436.369	  2.6043e-09
436.665	  2.6539e-09
436.963	  2.5370e-09
437.252	  2.4731e-09
437.548	  2.4907e-09
437.845	  2.4845e-09
438.141	  2.4772e-09
438.439	  2.4581e-09
438.736	  2.5127e-09
439.032	  2.5004e-09
439.321	  2.5075e-09
439.619	  2.5268e-09
439.914	  2.5370e-09
440.212	  2.5000e-09
440.507	  2.4572e-09
440.805	  2.4513e-09
441.094	  2.4784e-09
441.389	  2.4379e-09
441.687	  2.5020e-09
441.984	  2.7160e-09
442.271	  2.8299e-09
442.568	  2.7501e-09
442.866	  2.6505e-09
