wavelength 	 current	 H/D spectrum, scan rate = 0.50 nm/min; order = 1410.000	  1.9913e-09
410.004	  2.0002e-09
410.008	  1.9963e-09
410.012	  1.9998e-09
410.019	  1.9911e-09
410.023	  1.9918e-09
410.027	  1.9982e-09
410.032	  2.0034e-09
410.036	  1.9838e-09
410.042	  1.9959e-09
410.046	  1.9895e-09
410.051	  1.9850e-09
410.055	  1.9950e-09
410.059	  1.9952e-09
410.065	  1.9929e-09
410.070	  1.9991e-09
410.074	  1.9807e-09
410.078	  1.9843e-09
410.082	  1.9859e-09
410.089	  1.9972e-09
410.093	  1.9972e-09
410.097	  1.9941e-09
410.102	  1.9832e-09
410.106	  1.9891e-09
410.112	  1.9982e-09
410.116	  1.9913e-09
410.121	  1.9904e-09
410.125	  1.9936e-09
410.129	  1.9807e-09
410.136	  1.9804e-09
410.140	  1.9866e-09
410.144	  1.9852e-09
410.148	  1.9816e-09
410.152	  1.9877e-09
410.159	  1.9995e-09
410.163	  1.9911e-09
410.167	  1.9975e-09
410.172	  1.9913e-09
410.176	  2.0054e-09
410.182	  1.9854e-09
410.186	  1.9918e-09
410.191	  1.9820e-09
410.195	  1.9941e-09
410.201	  1.9897e-09
410.206	  1.9891e-09
410.210	  2.0002e-09
410.214	  1.9845e-09
410.218	  2.0002e-09
410.225	  1.9913e-09
410.229	  1.9929e-09
410.233	  1.9895e-09
410.237	  1.9911e-09
410.242	  1.9913e-09
410.248	  1.9877e-09
410.252	  1.9832e-09
410.256	  1.9882e-09
410.261	  1.9838e-09
410.265	  2.0041e-09
410.271	  1.9838e-09
410.276	  1.9875e-09
410.280	  1.9927e-09
410.284	  1.9945e-09
410.288	  1.9829e-09
410.295	  1.9875e-09
410.299	  1.9972e-09
410.303	  1.9943e-09
410.307	  1.9943e-09
410.312	  2.0004e-09
410.318	  1.9859e-09
410.322	  1.9907e-09
410.326	  1.9913e-09
410.331	  1.9891e-09
410.337	  1.9784e-09
410.341	  2.0066e-09
410.346	  1.9952e-09
410.350	  2.0032e-09
410.356	  2.0025e-09
410.360	  1.9979e-09
410.365	  2.0066e-09
410.369	  2.0032e-09
410.373	  1.9929e-09
410.380	  2.0036e-09
410.384	  2.0025e-09
410.388	  1.9975e-09
410.392	  1.9895e-09
410.399	  1.9950e-09
410.403	  1.9891e-09
410.407	  1.9807e-09
410.411	  2.0066e-09
410.416	  1.9922e-09
410.422	  2.0043e-09
410.426	  1.9975e-09
410.430	  1.9936e-09
410.435	  2.0088e-09
410.439	  1.9872e-09
410.445	  2.0073e-09
410.450	  1.9843e-09
410.454	  2.0013e-09
410.458	  1.9943e-09
410.462	  2.0041e-09
410.469	  2.0063e-09
410.473	  1.9988e-09
410.477	  2.0170e-09
410.481	  1.9911e-09
410.486	  2.0209e-09
410.492	  2.0002e-09
410.496	  1.9975e-09
410.500	  2.0032e-09
410.505	  2.0048e-09
410.511	  1.9950e-09
410.515	  2.0036e-09
410.520	  2.0163e-09
410.524	  1.9952e-09
410.528	  2.0216e-09
410.534	  1.9995e-09
410.539	  2.0025e-09
410.543	  1.9975e-09
410.547	  2.0018e-09
410.551	  1.9832e-09
410.558	  1.9927e-09
410.562	  1.9952e-09
410.566	  1.9979e-09
410.570	  2.0034e-09
410.575	  1.9868e-09
410.581	  1.9952e-09
410.585	  2.0011e-09
410.590	  2.0004e-09
410.594	  2.0032e-09
410.598	  2.0025e-09
410.604	  1.9913e-09
410.609	  1.9991e-09
410.613	  2.0018e-09
410.617	  1.9941e-09
410.621	  2.0043e-09
410.628	  2.0095e-09
410.632	  2.0134e-09
410.636	  1.9872e-09
410.640	  2.0077e-09
410.645	  2.0032e-09
410.651	  2.0111e-09
410.655	  1.9929e-09
410.660	  2.0011e-09
410.664	  2.0073e-09
410.668	  2.0032e-09
410.674	  2.0125e-09
410.679	  2.0191e-09
410.683	  2.0079e-09
410.687	  1.9991e-09
410.691	  2.0138e-09
410.696	  2.0198e-09
410.702	  1.9963e-09
410.706	  2.0093e-09
410.711	  2.0261e-09
410.715	  2.0116e-09
410.721	  2.0173e-09
410.725	  2.0198e-09
410.730	  2.0134e-09
410.734	  2.0216e-09
410.738	  2.0193e-09
410.744	  2.0254e-09
410.749	  2.0048e-09
410.753	  2.0132e-09
410.757	  2.0252e-09
410.761	  2.0179e-09
410.766	  2.0100e-09
410.772	  2.0127e-09
410.776	  2.0170e-09
410.781	  2.0059e-09
410.785	  2.0066e-09
410.789	  2.0132e-09
410.795	  2.0163e-09
410.800	  1.9934e-09
410.804	  2.0102e-09
410.808	  2.0138e-09
410.812	  2.0134e-09
410.819	  2.0125e-09
410.823	  2.0132e-09
410.827	  2.0150e-09
410.831	  2.0161e-09
410.836	  2.0132e-09
410.842	  2.0079e-09
410.846	  2.0200e-09
410.851	  2.0013e-09
410.855	  2.0134e-09
410.859	  2.0150e-09
410.865	  2.0150e-09
410.870	  2.0261e-09
410.874	  2.0161e-09
410.878	  2.0343e-09
410.884	  2.0395e-09
410.889	  2.0304e-09
410.893	  2.0352e-09
410.897	  2.0520e-09
410.901	  2.0320e-09
410.908	  2.0589e-09
410.912	  2.0691e-09
410.916	  2.0759e-09
410.921	  2.1103e-09
410.925	  2.1191e-09
410.931	  2.1273e-09
410.935	  2.1562e-09
410.940	  2.1712e-09
410.944	  2.2053e-09
410.948	  2.2192e-09
410.955	  2.2667e-09
410.959	  2.2985e-09
410.963	  2.3131e-09
410.967	  2.3770e-09
410.971	  2.3758e-09
410.978	  2.4731e-09
410.982	  2.4829e-09
410.986	  2.5400e-09
410.990	  2.5784e-09
410.995	  2.6050e-09
411.001	  2.6364e-09
411.005	  2.6448e-09
411.010	  2.7196e-09
411.014	  2.6662e-09
411.018	  2.6992e-09
411.024	  2.6712e-09
411.029	  2.6962e-09
411.033	  2.6996e-09
411.037	  2.6889e-09
411.041	  2.7419e-09
411.048	  2.7114e-09
411.052	  2.7342e-09
411.056	  2.7128e-09
411.060	  2.7403e-09
411.067	  2.7812e-09
411.071	  2.8112e-09
411.075	  2.8642e-09
411.080	  2.9158e-09
411.084	  2.9715e-09
411.090	  3.0450e-09
411.094	  3.0946e-09
411.099	  3.1710e-09
411.103	  3.2660e-09
411.107	  3.3288e-09
411.114	  3.2903e-09
411.118	  3.4227e-09
411.122	  3.3665e-09
411.126	  3.4565e-09
411.130	  3.3108e-09
411.137	  3.2023e-09
411.141	  3.3267e-09
411.145	  3.0598e-09
411.150	  3.0332e-09
411.154	  3.0186e-09
411.160	  2.8763e-09
411.164	  2.7878e-09
411.169	  2.7735e-09
411.173	  2.6996e-09
411.177	  2.6107e-09
411.183	  2.5043e-09
411.188	  2.4786e-09
411.192	  2.4422e-09
411.196	  2.3724e-09
411.201	  2.3742e-09
411.207	  2.2976e-09
411.211	  2.2740e-09
411.215	  2.2417e-09
411.220	  2.2260e-09
411.224	  2.1994e-09
411.230	  2.1450e-09
411.234	  2.1421e-09
411.239	  2.1087e-09
411.243	  2.1107e-09
411.247	  2.0918e-09
411.251	  2.0746e-09
411.258	  2.0652e-09
411.262	  2.0543e-09
411.266	  2.0375e-09
411.270	  2.0339e-09
411.277	  2.0254e-09
411.281	  2.0277e-09
411.285	  2.0150e-09
411.290	  1.9963e-09
411.294	  2.0163e-09
411.298	  2.0054e-09
411.304	  1.9854e-09
411.309	  2.0177e-09
411.313	  1.9952e-09
411.317	  1.9959e-09
411.323	  1.9827e-09
411.328	  2.0082e-09
411.332	  1.9963e-09
411.336	  1.9963e-09
411.340	  1.9934e-09
411.347	  1.9922e-09
411.351	  1.9934e-09
411.355	  1.9875e-09
411.360	  1.9891e-09
411.364	  1.9877e-09
411.370	  1.9934e-09
411.374	  1.9907e-09
411.379	  1.9927e-09
411.383	  1.9913e-09
411.387	  1.9959e-09
