   0	1506625180.8192	2.988808e+00	2.746590e-02
   1	1506625181.4892	2.988867e+00	2.745820e-02
   2	1506625182.1623	2.988814e+00	2.748600e-02
   3	1506625182.8294	2.988799e+00	2.746220e-02
   4	1506625183.5154	2.980034e+00	2.745490e-02
   5	1506625184.1865	2.953773e+00	2.746520e-02
   6	1506625184.8666	2.920298e+00	2.746480e-02
   7	1506625185.5456	2.798695e+00	2.750360e-02
   8	1506625186.2157	2.707807e+00	2.751880e-02
   9	1506625186.8928	2.616316e+00	2.750560e-02
  10	1506625187.5708	2.551617e+00	2.751850e-02
  11	1506625188.2479	2.449561e+00	2.753970e-02
  12	1506625188.9280	2.327297e+00	2.755820e-02
  13	1506625189.6060	2.237029e+00	2.756670e-02
  14	1506625190.2771	2.123121e+00	2.757700e-02
  15	1506625190.9572	2.035802e+00	2.756940e-02
  16	1506625191.6322	1.952041e+00	2.760320e-02
  17	1506625192.3083	1.845388e+00	2.763390e-02
  18	1506625192.9804	1.763481e+00	2.763280e-02
  19	1506625193.6584	1.633377e+00	2.765500e-02
  20	1506625194.3035	1.486198e+00	2.769450e-02
  21	1506625194.9496	1.390815e+00	2.772170e-02
  22	1506625195.6286	1.282447e+00	2.771970e-02
  23	1506625196.3097	1.177515e+00	2.776050e-02
  24	1506625196.9838	1.072040e+00	2.774670e-02
  25	1506625197.6618	1.019712e+00	2.775360e-02
  26	1506625198.3409	9.955244e-01	2.776680e-02
  27	1506625198.9990	9.528911e-01	2.777260e-02
  28	1506625199.6780	9.134241e-01	2.779480e-02
  29	1506625200.3231	8.699381e-01	2.780350e-02
  30	1506625200.9862	8.540035e-01	2.778170e-02
  31	1506625201.6672	8.237106e-01	2.781260e-02
  32	1506625202.3413	7.946249e-01	2.782080e-02
  33	1506625202.9964	7.750188e-01	2.783410e-02
  34	1506625203.6794	7.568386e-01	2.783320e-02
  35	1506625204.3565	7.349752e-01	2.783490e-02
  36	1506625205.0076	7.022596e-01	2.784590e-02
  37	1506625205.6896	6.665211e-01	2.786100e-02
  38	1506625206.3677	6.436836e-01	2.788990e-02
  39	1506625207.0188	6.240608e-01	2.792160e-02
  40	1506625207.7028	6.094235e-01	2.795330e-02
  41	1506625208.3819	5.921502e-01	2.796800e-02
  42	1506625209.0310	5.676673e-01	2.802330e-02
  43	1506625209.7140	5.433716e-01	2.808160e-02
  44	1506625210.3951	5.274488e-01	2.815940e-02
  45	1506625211.0442	5.045685e-01	2.827220e-02
  46	1506625211.7252	4.823876e-01	2.844790e-02
  47	1506625213.6284	4.075949e-01	2.956580e-02
  48	1506625214.3155	3.709706e-01	3.060710e-02
  49	1506625214.9866	3.586502e-01	3.163390e-02
  50	1506625215.6696	3.423877e-01	3.308520e-02
  51	1506625216.3567	3.274330e-01	3.452400e-02
  52	1506625217.0218	3.128278e-01	3.609250e-02
  53	1506625217.7098	2.993443e-01	3.765680e-02
  54	1506625218.4029	2.874525e-01	3.919330e-02
  55	1506625219.0560	2.732363e-01	4.188960e-02
  56	1506625219.7390	2.693364e-01	4.381740e-02
  57	1506625220.4261	2.457395e-01	4.778080e-02
  58	1506625221.0872	2.284820e-01	5.266150e-02
  59	1506625221.7853	2.189223e-01	5.532930e-02
  60	1506625222.4743	2.009323e-01	5.924800e-02
  61	1506625223.1634	1.759430e-01	6.519240e-02
  62	1506625223.8215	1.492931e-01	7.148240e-02
  63	1506625224.5035	1.270783e-01	7.959150e-02
  64	1506625225.1896	9.372150e-02	8.685850e-02
  65	1506625225.8777	5.663240e-02	9.917730e-02
  66	1506625226.5627	4.851460e-02	1.051046e-01
  67	1506625227.2498	4.174750e-02	1.077623e-01
  68	1506625227.9399	3.155190e-02	1.102028e-01
  69	1506625228.6289	3.081230e-02	1.114625e-01
  70	1506625229.3220	1.810710e-02	1.135296e-01
  71	1506625230.0121	4.487500e-03	1.169675e-01
  72	1506625230.7011	3.120000e-04	1.202763e-01
  73	1506625231.3932	0.000000e+00	1.210684e-01
  74	1506625232.0823	0.000000e+00	1.212369e-01
  75	1506625232.7724	0.000000e+00	1.212155e-01
  76	1506625233.4624	0.000000e+00	1.212365e-01
  77	1506625234.1575	-3.480000e-05	1.212502e-01
  78	1506625234.8456	-3.760000e-05	1.212531e-01
  79	1506625235.5336	-3.790000e-05	1.212468e-01
  80	1506625236.2177	-3.990000e-05	1.212730e-01
  81	1506625236.8968	-4.320000e-05	1.212426e-01
  82	1506625237.5938	-4.730000e-05	1.212644e-01
  83	1506625238.2859	-4.950000e-05	1.212716e-01
  84	1506625238.9760	-5.000000e-05	1.212827e-01
  85	1506625239.6670	-4.990000e-05	1.213594e-01
  86	1506625240.3261	-5.010000e-05	1.213886e-01
  87	1506625240.9992	-5.030000e-05	1.213805e-01
  88	1506625241.6872	-5.010000e-05	1.213642e-01
  89	1506625242.3773	-5.070000e-05	1.213645e-01
  90	1506625243.0354	-4.950000e-05	1.213918e-01
  91	1506625243.7224	-4.980000e-05	1.213868e-01
  92	1506625244.4165	-4.920000e-05	1.214106e-01
  93	1506625245.0756	-5.060000e-05	1.214059e-01
  94	1506625245.7677	-5.120000e-05	1.213790e-01
  95	1506625246.4577	-5.090000e-05	1.213417e-01
  96	1506625247.1468	-5.020000e-05	1.213328e-01
  97	1506625247.8379	-5.000000e-05	1.213492e-01
  98	1506625248.5319	-5.000000e-05	1.213436e-01
  99	1506625249.2230	-5.010000e-05	1.213794e-01
