   0	1506627446.0587	2.945231e+00	2.118330e-02
   1	1506627446.7287	2.945218e+00	2.121880e-02
   2	1506627447.3728	2.940596e+00	2.121180e-02
   3	1506627448.0389	2.928815e+00	2.121160e-02
   4	1506627448.7109	2.906212e+00	2.121210e-02
   5	1506627449.3580	2.866413e+00	2.122010e-02
   6	1506627450.0311	2.835956e+00	2.122400e-02
   7	1506627450.7141	2.790732e+00	2.124840e-02
   8	1506627451.3632	2.772756e+00	2.124730e-02
   9	1506627452.0333	2.749835e+00	2.121800e-02
  10	1506627452.7103	2.715075e+00	2.124670e-02
  11	1506627453.3574	2.683118e+00	2.124070e-02
  12	1506627454.0315	2.629427e+00	2.123450e-02
  13	1506627454.6995	2.590030e+00	2.130380e-02
  14	1506627455.3546	2.551343e+00	2.126320e-02
  15	1506627456.0327	2.500527e+00	2.126430e-02
  16	1506627456.7097	2.470831e+00	2.127800e-02
  17	1506627457.3568	2.424358e+00	2.127610e-02
  18	1506627458.0329	2.390775e+00	2.126830e-02
  19	1506627458.7019	2.342821e+00	2.126400e-02
  20	1506627459.3550	2.298578e+00	2.124500e-02
  21	1506627460.0321	2.258630e+00	2.125180e-02
  22	1506627460.7081	2.210728e+00	2.127320e-02
  23	1506627461.3612	2.158407e+00	2.128890e-02
  24	1506627462.0363	2.113815e+00	2.127710e-02
  25	1506627462.7133	2.090026e+00	2.128930e-02
  26	1506627463.3624	2.066122e+00	2.127810e-02
  27	1506627464.0355	2.025849e+00	2.128630e-02
  28	1506627464.7145	1.985308e+00	2.132620e-02
  29	1506627465.3606	1.937777e+00	2.130560e-02
  30	1506627466.0517	1.893357e+00	2.130780e-02
  31	1506627466.7337	1.850971e+00	2.131240e-02
  32	1506627467.3898	1.787060e+00	2.133360e-02
  33	1506627468.1179	1.723580e+00	2.136640e-02
  34	1506627468.7969	1.632982e+00	2.140170e-02
  35	1506627469.4800	1.600238e+00	2.138220e-02
  36	1506627470.1591	1.553404e+00	2.147190e-02
  37	1506627470.8381	1.511418e+00	2.148790e-02
  38	1506627471.5232	1.454489e+00	2.142510e-02
  39	1506627472.1943	1.406917e+00	2.145270e-02
  40	1506627472.8753	1.369851e+00	2.145830e-02
  41	1506627473.5644	1.323665e+00	2.144980e-02
  42	1506627474.2425	1.286617e+00	2.146570e-02
  43	1506627474.9295	1.262761e+00	2.150170e-02
  44	1506627475.6106	1.253285e+00	2.151840e-02
  45	1506627476.2937	1.180505e+00	2.155420e-02
  46	1506627476.9747	1.109796e+00	2.163850e-02
  47	1506627477.6598	1.085476e+00	2.173590e-02
  48	1506627478.3419	1.075020e+00	2.175270e-02
  49	1506627479.0250	1.035491e+00	2.184860e-02
  50	1506627479.7060	1.003932e+00	2.200660e-02
  51	1506627480.3941	9.681444e-01	2.214810e-02
  52	1506627481.0832	9.380013e-01	2.242670e-02
  53	1506627481.7762	8.976452e-01	2.288630e-02
  54	1506627482.4613	8.639233e-01	2.346550e-02
  55	1506627483.1514	8.395961e-01	2.413090e-02
  56	1506627483.8354	8.237255e-01	2.467000e-02
  57	1506627484.5185	8.059634e-01	2.528910e-02
  58	1506627485.2046	7.876568e-01	2.629030e-02
  59	1506627485.8776	7.680783e-01	2.731660e-02
  60	1506627486.5617	7.486382e-01	2.880160e-02
  61	1506627487.2478	7.197628e-01	3.135240e-02
  62	1506627487.9378	6.975812e-01	3.462520e-02
  63	1506627488.6279	6.815018e-01	3.774510e-02
  64	1506627489.3170	6.692075e-01	4.095160e-02
  65	1506627490.0071	6.560314e-01	4.409140e-02
  66	1506627490.6971	6.414449e-01	4.742940e-02
  67	1506627491.3672	6.313366e-01	5.185280e-02
  68	1506627492.0523	6.183410e-01	5.707900e-02
  69	1506627492.7413	5.961139e-01	6.524520e-02
  70	1506627493.3974	5.802745e-01	7.469590e-02
  71	1506627494.0885	5.670658e-01	8.551900e-02
  72	1506627494.7795	5.570505e-01	9.300100e-02
  73	1506627495.4676	5.454571e-01	1.029318e-01
  74	1506627496.1577	5.419618e-01	1.089098e-01
  75	1506627496.8467	5.337941e-01	1.118656e-01
  76	1506627497.5398	5.280691e-01	1.211457e-01
  77	1506627498.2309	5.083558e-01	1.368426e-01
  78	1506627498.9209	4.951563e-01	1.553727e-01
  79	1506627499.6110	4.862736e-01	1.752447e-01
  80	1506627501.5222	4.301965e-01	2.585213e-01
  81	1506627502.2103	4.100103e-01	3.102656e-01
  82	1506627502.9033	3.930411e-01	3.604987e-01
  83	1506627503.5944	3.857067e-01	3.876482e-01
  84	1506627504.2845	3.532873e-01	4.603936e-01
  85	1506627506.1987	3.021254e-01	6.590099e-01
  86	1506627506.8957	2.878021e-01	7.150266e-01
  87	1506627507.5868	2.483449e-01	8.201324e-01
  88	1506627508.2809	2.006856e-01	1.000885e+00
  89	1506627508.9829	1.504634e-01	1.194820e+00
  90	1506627509.6840	1.176952e-01	1.364947e+00
  91	1506627510.3751	8.762950e-02	1.506477e+00
  92	1506627511.0582	5.450380e-02	1.672600e+00
  93	1506627511.7552	4.346190e-02	1.758884e+00
  94	1506627512.4373	3.346090e-02	1.813183e+00
  95	1506627513.1364	2.103100e-02	1.866951e+00
  96	1506627513.8354	1.055240e-02	1.917892e+00
  97	1506627514.5285	7.219000e-04	1.958943e+00
  98	1506627515.2206	0.000000e+00	1.984967e+00
  99	1506627515.9296	0.000000e+00	1.989974e+00
