   0	1506631293.1533	2.785243e+00	-8.347900e-03
   1	1506631293.8224	2.783664e+00	-8.401900e-03
   2	1506631294.4955	2.731814e+00	-8.267400e-03
   3	1506631295.1645	2.693837e+00	-8.201700e-03
   4	1506631295.8356	2.649900e+00	-8.208700e-03
   5	1506631296.5267	2.602861e+00	-8.168900e-03
   6	1506631297.2077	2.587458e+00	-8.281700e-03
   7	1506631297.8808	2.561270e+00	-8.332600e-03
   8	1506631298.5559	2.515277e+00	-8.186300e-03
   9	1506631299.2259	2.493585e+00	-8.123500e-03
  10	1506631299.9030	2.475969e+00	-8.117700e-03
  11	1506631300.5841	2.443202e+00	-8.121600e-03
  12	1506631301.2591	2.419901e+00	-8.131800e-03
  13	1506631301.9352	2.410465e+00	-8.137400e-03
  14	1506631302.6083	2.391135e+00	-7.996500e-03
  15	1506631303.2833	2.373954e+00	-8.058500e-03
  16	1506631303.9564	2.343707e+00	-8.049700e-03
  17	1506631304.6325	2.323829e+00	-8.040000e-03
  18	1506631305.3075	2.305998e+00	-7.925000e-03
  19	1506631305.9626	2.288012e+00	-7.989800e-03
  20	1506631306.6427	2.273255e+00	-7.989400e-03
  21	1506631307.3177	2.233315e+00	-8.004000e-03
  22	1506631307.9728	2.193724e+00	-8.057300e-03
  23	1506631308.6499	2.182936e+00	-8.075100e-03
  24	1506631309.3289	2.161805e+00	-8.059000e-03
  25	1506631309.9790	2.151806e+00	-7.989400e-03
  26	1506631310.6461	2.138857e+00	-7.988000e-03
  27	1506631311.3251	2.127375e+00	-7.993900e-03
  28	1506631311.9752	2.111407e+00	-7.958200e-03
  29	1506631312.6503	2.096579e+00	-7.959100e-03
  30	1506631313.3323	2.078568e+00	-7.900800e-03
  31	1506631313.9824	2.064807e+00	-7.893200e-03
  32	1506631314.6585	2.055140e+00	-7.884900e-03
  33	1506631315.3285	2.036442e+00	-7.927300e-03
  34	1506631315.9816	2.022902e+00	-7.892600e-03
  35	1506631316.6647	2.012294e+00	-7.900800e-03
  36	1506631317.3447	1.993991e+00	-7.856000e-03
  37	1506631317.9948	1.971845e+00	-7.781400e-03
  38	1506631318.6709	1.939970e+00	-7.753300e-03
  39	1506631319.3519	1.914454e+00	-7.694100e-03
  40	1506631319.9980	1.890525e+00	-7.656800e-03
  41	1506631320.6681	1.865216e+00	-7.655700e-03
  42	1506631321.3501	1.845363e+00	-7.628900e-03
  43	1506631321.9982	1.825713e+00	-7.527100e-03
  44	1506631322.6833	1.790149e+00	-7.681300e-03
  45	1506631323.3613	1.758031e+00	-7.489100e-03
  46	1506631324.0094	1.708523e+00	-7.274900e-03
  47	1506631324.6955	1.664541e+00	-7.031600e-03
  48	1506631325.3956	1.638440e+00	-6.795500e-03
  49	1506631326.0526	1.616034e+00	-6.599500e-03
  50	1506631326.7367	1.588431e+00	-6.310100e-03
  51	1506631327.4368	1.564907e+00	-5.987200e-03
  52	1506631328.1118	1.552320e+00	-5.802500e-03
  53	1506631328.7929	1.537970e+00	-5.589100e-03
  54	1506631329.4790	1.502852e+00	-5.228500e-03
  55	1506631330.1430	1.489560e+00	-4.755400e-03
  56	1506631330.8301	1.460524e+00	-4.411300e-03
  57	1506631331.5182	1.437991e+00	-3.807400e-03
  58	1506631332.1932	1.411032e+00	-3.096200e-03
  59	1506631332.8753	1.364089e+00	-1.776400e-03
  60	1506631333.5634	1.345958e+00	-5.120000e-04
  61	1506631334.2514	1.318824e+00	5.701000e-04
  62	1506631334.9445	1.299698e+00	1.615700e-03
  63	1506631335.6346	1.269893e+00	2.929500e-03
  64	1506631336.3246	1.248813e+00	4.259800e-03
  65	1506631337.0137	1.229715e+00	6.164700e-03
  66	1506631337.7018	1.201343e+00	8.281700e-03
  67	1506631338.3939	1.180205e+00	1.130860e-02
  68	1506631339.0879	1.164368e+00	1.264190e-02
  69	1506631339.7890	1.117146e+00	1.806600e-02
  70	1506631340.4751	1.081260e+00	2.685070e-02
  71	1506631341.1631	9.902274e-01	4.782650e-02
  72	1506631341.8492	9.515005e-01	7.551920e-02
  73	1506631342.5423	9.201537e-01	9.953570e-02
  74	1506631343.2333	8.389032e-01	1.636826e-01
  75	1506631343.9174	7.801499e-01	2.477421e-01
  76	1506631344.6225	6.991260e-01	3.898654e-01
  77	1506631345.3215	5.959692e-01	7.140270e-01
  78	1506631345.9786	5.356985e-01	9.896157e-01
  79	1506631347.8938	3.535986e-01	2.154915e+00
  80	1506631348.5859	2.990675e-01	2.552910e+00
  81	1506631349.2859	2.313017e-01	3.007380e+00
  82	1506631349.9770	1.681719e-01	3.574219e+00
  83	1506631350.6661	1.021439e-01	4.186234e+00
  84	1506631351.3541	8.292470e-02	4.194133e+00
  85	1506631352.0102	8.685550e-02	4.194097e+00
  86	1506631352.6973	4.546240e-02	4.194307e+00
  87	1506631353.3864	2.700670e-02	4.194243e+00
  88	1506631354.0424	1.258630e-02	4.194253e+00
  89	1506631354.7365	0.000000e+00	4.194243e+00
  90	1506631355.4216	0.000000e+00	4.194306e+00
  91	1506631356.1226	0.000000e+00	4.194166e+00
  92	1506631356.8157	0.000000e+00	4.194247e+00
  93	1506631357.5068	0.000000e+00	4.194216e+00
  94	1506631358.1978	0.000000e+00	4.194152e+00
  95	1506631358.8869	0.000000e+00	4.194174e+00
  96	1506631359.5790	0.000000e+00	4.194129e+00
  97	1506631360.2370	0.000000e+00	4.193914e+00
  98	1506631360.9231	0.000000e+00	4.194008e+00
  99	1506631361.6012	0.000000e+00	4.193890e+00
