# H spectrum (100 nm/min)
3.5081500000e+02  1.1961670000e-08
3.5226800000e+02  1.2252710000e-08
3.5374900000e+02  1.2398230000e-08
3.5520000000e+02  1.2660170000e-08
3.5666900000e+02  1.2922100000e-08
3.5813200000e+02  1.3154930000e-08
3.5958800000e+02  1.3358660000e-08
3.6105400000e+02  1.3620590000e-08
3.6251400000e+02  1.3591490000e-08
3.6399100000e+02  1.4057150000e-08
3.6544500000e+02  1.4144460000e-08
3.6690800000e+02  1.5425030000e-08
3.6836000000e+02  1.5657860000e-08
3.6982100000e+02  1.4493710000e-08
3.7129600000e+02  1.3853420000e-08
3.7275900000e+02  1.4086250000e-08
3.7420800000e+02  1.3533280000e-08
3.7566300000e+02  1.3591490000e-08
3.7712300000e+02  1.3766110000e-08
3.7858600000e+02  1.4086250000e-08
3.8005500000e+02  1.6414560000e-08
3.8149500000e+02  1.3766110000e-08
3.8295700000e+02  1.3504180000e-08
3.8441400000e+02  1.3795220000e-08
3.8587700000e+02  1.5570550000e-08
3.8733300000e+02  1.6530980000e-08
3.8878300000e+02  1.5104890000e-08
3.9024200000e+02  1.2980310000e-08
3.9169600000e+02  1.2631060000e-08
3.9316100000e+02  1.2951200000e-08
3.9461200000e+02  1.3038520000e-08
3.9607600000e+02  1.3824320000e-08
3.9753200000e+02  1.6472770000e-08
3.9897100000e+02  1.5919800000e-08
4.0043500000e+02  1.4464600000e-08
4.0187700000e+02  1.3038520000e-08
4.0333400000e+02  1.3358660000e-08
4.0479900000e+02  1.3329550000e-08
4.0623800000e+02  1.7666030000e-08
4.0769600000e+02  1.8510040000e-08
4.0914100000e+02  1.4406400000e-08
4.1059100000e+02  2.3224860000e-08
4.1204200000e+02  1.1961670000e-08
4.1349600000e+02  1.2427340000e-08
4.1495000000e+02  1.2863890000e-08
4.1639900000e+02  1.4930270000e-08
4.1784200000e+02  2.0372680000e-08
4.1929300000e+02  1.4464600000e-08
4.2074500000e+02  1.9063010000e-08
4.2220100000e+02  1.4522810000e-08
4.2364500000e+02  1.2485540000e-08
4.2510000000e+02  1.1117660000e-08
4.2654900000e+02  1.0448280000e-08
4.2798100000e+02  1.0448280000e-08
4.2943700000e+02  1.0448280000e-08
4.3087200000e+02  1.0593790000e-08
4.3232200000e+02  9.4296410000e-09
4.3377900000e+02  3.8300640000e-08
4.3520900000e+02  1.4697430000e-08
4.3666200000e+02  9.4878490000e-09
4.3809700000e+02  9.1968100000e-09
4.3954400000e+02  9.2550180000e-09
4.4098700000e+02  1.0244550000e-08
4.4243000000e+02  1.0622900000e-08
4.4388100000e+02  8.8766680000e-09
4.4532700000e+02  1.0506480000e-08
4.4675800000e+02  9.5169530000e-09
4.4820700000e+02  8.9348760000e-09
4.4963900000e+02  1.1175870000e-08
4.5108200000e+02  9.6624720000e-09
4.5253600000e+02  9.5460560000e-09
4.5397800000e+02  9.4878490000e-09
4.5541500000e+02  1.0215440000e-08
4.5684100000e+02  1.1612430000e-08
4.5828100000e+02  1.3824320000e-08
4.5971900000e+02  7.9453460000e-09
4.6115900000e+02  8.0908650000e-09
4.6260800000e+02  1.2776580000e-08
4.6403300000e+02  1.4173570000e-08
4.6547500000e+02  9.1094990000e-09
4.6690700000e+02  9.9244060000e-09
4.6834200000e+02  1.0652000000e-08
4.6978400000e+02  7.7416190000e-09
4.7121800000e+02  8.3527990000e-09
4.7265300000e+02  9.1968100000e-09
4.7409500000e+02  7.3341650000e-09
4.7553000000e+02  6.8394000000e-09
4.7695700000e+02  7.2759580000e-09
4.7838300000e+02  7.9744500000e-09
4.7981600000e+02  8.3819030000e-09
4.8126200000e+02  7.0431270000e-09
4.8269500000e+02  7.1304380000e-09
4.8412600000e+02  8.1781760000e-09
4.8554200000e+02  8.0181050000e-08
4.8697400000e+02  6.0070310000e-08
4.8840400000e+02  7.4214770000e-09
4.8983500000e+02  6.8685040000e-09
4.9127700000e+02  6.8394000000e-09
4.9269300000e+02  1.1001250000e-08
4.9412700000e+02  9.7206790000e-09
4.9555000000e+02  6.9267120000e-09
4.9697700000e+02  7.8580340000e-09
4.9841200000e+02  6.6647770000e-09
4.9983600000e+02  6.5192580000e-09
5.0126400000e+02  8.6147340000e-09
5.0269800000e+02  6.3737390000e-09
5.0412100000e+02  6.2282200000e-09
5.0554100000e+02  6.4028430000e-09
5.0696100000e+02  6.8394000000e-09
5.0838500000e+02  6.9849190000e-09
5.0982200000e+02  5.8207660000e-09
5.1124300000e+02  6.2573240000e-09
5.1266300000e+02  5.5297280000e-09
5.1407900000e+02  5.5006240000e-09
5.1549800000e+02  5.7043510000e-09
5.1693500000e+02  5.8498700000e-09
5.1834800000e+02  5.6752470000e-09
5.1977200000e+02  5.8498700000e-09
5.2118300000e+02  5.5006240000e-09
5.2260400000e+02  5.7334550000e-09
5.2403500000e+02  5.3551050000e-09
5.2544700000e+02  5.6461430000e-09
5.2686700000e+02  6.3155310000e-09
5.2827400000e+02  5.6170390000e-09
5.2969700000e+02  5.7043510000e-09
5.3112600000e+02  5.8207660000e-09
5.3254200000e+02  5.3260010000e-09
5.3395100000e+02  5.5879350000e-09
5.3536000000e+02  5.5297280000e-09
5.3677400000e+02  5.6752470000e-09
5.3820300000e+02  5.6461430000e-09
5.3961400000e+02  5.7334550000e-09
5.4102500000e+02  5.8789740000e-09
5.4243200000e+02  7.1595420000e-09
5.4384200000e+02  6.0827010000e-09
5.4527000000e+02  5.8498700000e-09
5.4667300000e+02  5.8207660000e-09
5.4808800000e+02  5.4133120000e-09
5.4949000000e+02  5.6170390000e-09
5.5090400000e+02  5.5006240000e-09
5.5232500000e+02  5.3260010000e-09
5.5372800000e+02  5.8498700000e-09
5.5513400000e+02  5.5879350000e-09
5.5653600000e+02  5.1222740000e-09
5.5794500000e+02  5.0058590000e-09
5.5935800000e+02  5.2095860000e-09
5.6077100000e+02  5.5006240000e-09
5.6217100000e+02  5.2677930000e-09
5.6357400000e+02  5.5297280000e-09
5.6499200000e+02  5.2386890000e-09
5.6639000000e+02  5.3551050000e-09
5.6779600000e+02  5.4424160000e-09
5.6919100000e+02  6.8685040000e-09
5.7059400000e+02  6.4610500000e-09
5.7201300000e+02  5.6170390000e-09
5.7341300000e+02  8.2072800000e-09
5.7481000000e+02  5.8498700000e-09
5.7620500000e+02  7.3341650000e-09
5.7760500000e+02  7.5669960000e-09
5.7900700000e+02  8.3236960000e-09
5.8041900000e+02  7.6543070000e-09
5.8181400000e+02  1.0099030000e-08
5.8321000000e+02  7.9744500000e-09
5.8460400000e+02  6.4610500000e-09
5.8600200000e+02  6.3155310000e-09
5.8740700000e+02  7.7998270000e-09
5.8880700000e+02  1.0331860000e-08
5.9019900000e+02  6.5192580000e-09
5.9159000000e+02  6.8102960000e-09
5.9300000000e+02  8.0035530000e-09
5.9438600000e+02  7.5961000000e-09
5.9578400000e+02  6.8976080000e-09
5.9716700000e+02  8.3236960000e-09
5.9855900000e+02  6.9267120000e-09
5.9996800000e+02  6.1991160000e-09
6.0135800000e+02  7.3341650000e-09
6.0274500000e+02  9.4587450000e-09
6.0413000000e+02  6.2282200000e-09
6.0552000000e+02  6.2282200000e-09
6.0691100000e+02  7.1886460000e-09
6.0831300000e+02  7.1304380000e-09
6.0969700000e+02  7.0431270000e-09
6.1108100000e+02  5.8789740000e-09
6.1246900000e+02  8.0908650000e-09
6.1386200000e+02  7.4214770000e-09
6.1524800000e+02  5.7334550000e-09
6.1662600000e+02  6.0244930000e-09
6.1801800000e+02  6.2864270000e-09
6.1940100000e+02  5.9371810000e-09
6.2079700000e+02  5.7334550000e-09
6.2217700000e+02  5.9080780000e-09
6.2355200000e+02  6.5483620000e-09
6.2493500000e+02  5.0349630000e-09
6.2632300000e+02  4.8312360000e-09
6.2771200000e+02  5.3842090000e-09
6.2909500000e+02  5.1222740000e-09
6.3046800000e+02  5.3260010000e-09
6.3184400000e+02  4.8603400000e-09
6.3322500000e+02  5.9080780000e-09
6.3461200000e+02  4.8603400000e-09
6.3599700000e+02  4.8021320000e-09
6.3736600000e+02  4.8603400000e-09
6.3874300000e+02  4.8021320000e-09
6.4011800000e+02  5.0349630000e-09
6.4150200000e+02  4.6275090000e-09
6.4288200000e+02  5.1222740000e-09
6.4424500000e+02  4.9476510000e-09
6.4562700000e+02  4.8312360000e-09
6.4699500000e+02  4.8021320000e-09
6.4838200000e+02  4.7439240000e-09
6.4974900000e+02  4.9185470000e-09
6.5111300000e+02  4.9767550000e-09
6.5248900000e+02  5.0931700000e-09
6.5386000000e+02  5.0931700000e-09
6.5524200000e+02  3.9959560000e-08
6.5661400000e+02  2.4744080000e-07
6.5797500000e+02  5.4424160000e-09
6.5933800000e+02  5.3842090000e-09
6.6070800000e+02  5.5297280000e-09
6.6208200000e+02  5.6752470000e-09
6.6345700000e+02  5.7916620000e-09
6.6481100000e+02  5.7043510000e-09
6.6619100000e+02  5.7043510000e-09
6.6754300000e+02  5.7916620000e-09
6.6891900000e+02  5.9080780000e-09
6.7027500000e+02  6.0827010000e-09
6.7164100000e+02  6.1118040000e-09
6.7301600000e+02  6.1991160000e-09
6.7436600000e+02  6.1700120000e-09
6.7573400000e+02  6.2573240000e-09
6.7708700000e+02  6.2864270000e-09
6.7845400000e+02  6.4901540000e-09
6.7981400000e+02  6.5774660000e-09
6.8117100000e+02  6.6065700000e-09
6.8253800000e+02  6.5774660000e-09
6.8389200000e+02  6.4901540000e-09
6.8524600000e+02  6.5483620000e-09
6.8660500000e+02  6.6938810000e-09
6.8796500000e+02  6.6065700000e-09
6.8932900000e+02  6.5192580000e-09
6.9067800000e+02  6.6065700000e-09
6.9202900000e+02  6.5774660000e-09
6.9338700000e+02  6.3737390000e-09
6.9474200000e+02  6.4610500000e-09
6.9610100000e+02  6.3155310000e-09
6.9744300000e+02  6.5192580000e-09
6.9879900000e+02  6.5483620000e-09
6.9999800000e+02  6.5774660000e-09
6.9999800000e+02  6.4901540000e-09
6.9999800000e+02  6.5192580000e-09
6.9999800000e+02  6.5192580000e-09
6.9999800000e+02  6.5192580000e-09
6.9999800000e+02  6.5192580000e-09
6.9999800000e+02  6.1409080000e-09
6.9999800000e+02  6.4610500000e-09
6.9999800000e+02  6.4901540000e-09
6.9999800000e+02  6.5192580000e-09
6.9999800000e+02  6.5192580000e-09
6.9999800000e+02  6.4610500000e-09
6.9999800000e+02  6.4901540000e-09
6.9999800000e+02  6.4319470000e-09
