wavelength 	 current	 H/D spectrum, scan rate = 1.00 nm/min; order = 1434.001	  1.9734e-09
434.012	  1.9650e-09
434.020	  1.9636e-09
434.031	  1.9597e-09
434.039	  1.9736e-09
434.050	  1.9691e-09
434.058	  1.9629e-09
434.069	  1.9545e-09
434.077	  1.9509e-09
434.088	  1.9581e-09
434.096	  1.9497e-09
434.105	  1.9525e-09
434.115	  1.9581e-09
434.124	  1.9543e-09
434.134	  1.9627e-09
434.143	  1.9611e-09
434.151	  1.9668e-09
434.162	  1.9659e-09
434.170	  1.9681e-09
434.181	  1.9666e-09
434.189	  1.9645e-09
434.198	  1.9622e-09
434.208	  1.9793e-09
434.217	  1.9584e-09
434.227	  1.9804e-09
434.236	  1.9713e-09
434.244	  1.9681e-09
434.255	  1.9681e-09
434.263	  1.9588e-09
434.274	  1.9591e-09
434.282	  1.9706e-09
434.293	  1.9816e-09
434.301	  1.9718e-09
434.310	  1.9695e-09
434.320	  1.9795e-09
434.329	  1.9863e-09
434.339	  1.9734e-09
434.348	  1.9702e-09
434.358	  1.9734e-09
434.367	  1.9691e-09
434.377	  1.9822e-09
434.386	  1.9691e-09
434.394	  1.9725e-09
434.405	  1.9736e-09
434.413	  1.9695e-09
434.424	  1.9702e-09
434.432	  1.9795e-09
434.443	  1.9925e-09
434.451	  1.9736e-09
434.460	  1.9913e-09
434.470	  1.9938e-09
434.479	  1.9945e-09
434.489	  2.0120e-09
434.498	  2.0045e-09
434.506	  1.9922e-09
434.517	  2.0043e-09
434.525	  2.0068e-09
434.536	  1.9993e-09
434.544	  2.0129e-09
434.553	  2.0318e-09
434.563	  2.0250e-09
434.572	  2.0145e-09
434.582	  2.0286e-09
434.591	  2.0134e-09
434.599	  2.0234e-09
434.610	  2.0220e-09
434.618	  2.0277e-09
434.629	  2.0368e-09
434.637	  2.0393e-09
434.646	  2.0575e-09
434.656	  2.0650e-09
434.665	  2.0796e-09
434.675	  2.0855e-09
434.684	  2.1021e-09
434.692	  2.1089e-09
434.703	  2.1421e-09
434.711	  2.1359e-09
434.722	  2.2039e-09
434.730	  2.2164e-09
434.741	  2.2883e-09
434.749	  2.4079e-09
434.758	  2.5273e-09
434.768	  2.6644e-09
434.777	  2.9720e-09
434.787	  3.2462e-09
434.796	  3.6910e-09
434.806	  3.8647e-09
434.815	  4.4204e-09
434.825	  4.6068e-09
434.834	  4.9124e-09
434.842	  5.3712e-09
434.853	  5.3165e-09
434.861	  5.2078e-09
434.872	  5.1966e-09
434.880	  5.3392e-09
434.889	  5.1564e-09
434.899	  5.5072e-09
434.908	  5.8658e-09
434.918	  6.0322e-09
434.927	  6.4833e-09
434.935	  7.0165e-09
434.946	  7.7507e-09
434.954	  8.4578e-09
434.965	  8.9642e-09
434.973	  8.4444e-09
434.984	  8.0506e-09
434.992	  7.2475e-09
435.001	  6.5861e-09
435.011	  5.6521e-09
