# Time	Temperature	Voltage	for 10 mA drive current
3.1453e+02	1.0530e+02	7.1741e-10
3.1609e+02	1.0519e+02	3.1686e-09
3.1765e+02	1.0510e+02	2.0685e-08
3.1923e+02	1.0499e+02	5.0219e-09
3.2080e+02	1.0488e+02	4.2447e-09
3.2236e+02	1.0478e+02	1.3033e-08
3.2393e+02	1.0468e+02	3.5871e-09
3.2548e+02	1.0456e+02	1.8533e-09
3.2712e+02	1.0443e+02	8.9079e-09
3.2869e+02	1.0433e+02	4.7230e-09
3.3027e+02	1.0422e+02	1.0104e-08
3.3185e+02	1.0414e+02	1.1897e-08
3.3344e+02	1.0403e+02	7.3535e-09
3.3503e+02	1.0392e+02	6.0980e-09
3.3660e+02	1.0382e+02	3.8262e-09
3.3819e+02	1.0371e+02	2.6305e-09
3.3979e+02	1.0361e+02	7.7720e-10
3.4138e+02	1.0351e+02	4.1251e-09
3.4297e+02	1.0341e+02	5.0817e-09
3.4457e+02	1.0331e+02	1.6740e-09
3.4618e+02	1.0321e+02	4.8425e-09
3.4778e+02	1.0309e+02	9.6851e-09
3.4939e+02	1.0300e+02	4.6632e-09
3.5099e+02	1.0291e+02	8.3698e-10
3.5258e+02	1.0279e+02	2.3914e-10
3.5419e+02	1.0270e+02	2.0327e-09
3.5578e+02	1.0260e+02	2.3914e-09
3.5738e+02	1.0250e+02	1.5185e-08
3.5899e+02	1.0238e+02	5.7393e-09
3.6058e+02	1.0227e+02	7.4133e-09
3.6215e+02	1.0218e+02	6.4567e-09
3.6375e+02	1.0207e+02	1.4468e-08
3.6536e+02	1.0196e+02	6.9948e-09
3.6698e+02	1.0186e+02	6.6959e-09
3.6858e+02	1.0174e+02	5.9784e-11
3.7020e+02	1.0164e+02	5.6197e-09
3.7183e+02	1.0154e+02	7.0546e-09
3.7345e+02	1.0144e+02	3.4675e-09
3.7507e+02	1.0133e+02	2.6903e-09
3.7668e+02	1.0124e+02	6.7556e-09
3.7830e+02	1.0114e+02	4.1251e-09
3.7992e+02	1.0105e+02	2.5707e-09
3.8153e+02	1.0095e+02	1.5544e-09
3.8315e+02	1.0084e+02	4.1849e-10
3.8477e+02	1.0074e+02	7.4730e-09
3.8640e+02	1.0065e+02	1.1000e-08
3.8804e+02	1.0055e+02	1.6142e-09
3.8967e+02	1.0046e+02	7.2937e-09
3.9131e+02	1.0036e+02	1.1060e-08
3.9294e+02	1.0027e+02	1.3990e-08
3.9458e+02	1.0017e+02	3.4675e-09
3.9623e+02	1.0007e+02	4.9023e-09
3.9787e+02	9.9974e+01	1.1897e-08
3.9951e+02	9.9869e+01	7.1741e-09
4.0114e+02	9.9765e+01	3.5273e-09
4.0277e+02	9.9654e+01	5.6795e-09
4.0440e+02	9.9561e+01	9.8644e-09
4.0605e+02	9.9476e+01	6.5763e-10
4.0769e+02	9.9405e+01	8.1905e-09
4.0934e+02	9.9318e+01	7.7122e-09
4.1099e+02	9.9216e+01	8.0709e-09
4.1261e+02	9.9172e+01	3.5871e-09
4.1425e+02	9.9080e+01	1.1957e-10
4.1592e+02	9.8985e+01	6.0382e-09
4.1754e+02	9.8936e+01	3.3479e-09
4.1919e+02	9.8845e+01	9.5655e-10
4.2085e+02	9.8765e+01	1.4348e-09
4.2251e+02	9.8704e+01	3.5871e-10
4.2415e+02	9.8632e+01	1.6740e-09
4.2582e+02	9.8562e+01	8.9079e-09
4.2748e+02	9.8493e+01	1.4946e-08
4.2914e+02	9.8447e+01	1.0283e-08
4.3079e+02	9.8399e+01	4.3643e-09
4.3244e+02	9.8343e+01	6.6959e-09
4.3410e+02	9.8402e+01	1.3750e-09
4.3576e+02	9.8361e+01	4.4240e-09
4.3743e+02	9.8368e+01	8.5492e-09
4.3910e+02	9.8471e+01	9.5655e-10
4.4077e+02	9.8600e+01	1.0881e-08
4.4244e+02	9.9064e+01	7.5328e-09
4.4412e+02	9.9056e+01	1.3272e-08
4.4581e+02	9.9097e+01	4.1849e-10
4.4749e+02	9.9134e+01	1.6381e-08
4.4917e+02	9.9290e+01	1.5544e-08
4.5085e+02	9.9303e+01	1.1718e-08
4.5254e+02	9.9409e+01	6.2176e-09
4.5420e+02	9.9597e+01	1.7338e-08
4.5589e+02	9.9754e+01	1.5723e-08
4.5757e+02	9.9803e+01	7.8916e-09
4.5926e+02	9.9924e+01	5.7393e-09
4.6094e+02	1.0032e+02	5.1295e-08
4.6262e+02	1.0043e+02	2.0506e-08
4.6430e+02	1.0077e+02	9.0275e-09
4.6598e+02	1.0113e+02	8.6688e-09
4.6768e+02	1.0136e+02	8.0111e-09
4.6938e+02	1.0154e+02	9.8645e-09
4.7107e+02	1.0166e+02	4.3762e-08
4.7276e+02	1.0168e+02	3.0430e-08
4.7443e+02	1.0226e+02	3.7186e-08
4.7613e+02	1.0256e+02	4.3344e-08
4.7784e+02	1.0269e+02	2.2479e-08
4.7954e+02	1.0322e+02	8.6688e-09
4.8126e+02	1.0363e+02	6.6481e-08
4.8297e+02	1.0376e+02	1.5305e-08
4.8464e+02	1.0534e+02	2.0327e-09
4.8637e+02	1.0611e+02	4.1491e-08
4.8807e+02	1.0658e+02	3.4197e-08
4.8978e+02	1.0702e+02	1.8533e-08
4.9149e+02	1.0747e+02	3.1088e-09
4.9319e+02	1.0795e+02	1.1479e-08
4.9491e+02	1.0824e+02	2.8099e-09
4.9663e+02	1.0851e+02	4.7828e-09
4.9834e+02	1.0884e+02	1.0462e-08
5.0005e+02	1.0914e+02	1.1120e-08
5.0175e+02	1.0938e+02	1.2794e-08
5.0347e+02	1.0960e+02	2.8039e-08
5.0519e+02	1.0988e+02	1.0474e-07
5.0692e+02	1.1018e+02	4.7828e-08
